행정구역별,산업별,종사자규모별,사업체수 (개),종사자수 (명)
경남,도매 및 소매업(45~47),5 - 9명,4522,27854
경남,도매 및 소매업(45~47),10 - 19명,1155,15082
경남,도매 및 소매업(45~47),20 - 49명,503,14479
경남,도매 및 소매업(45~47),50 - 99명,78,5104
경남,도매 및 소매업(45~47),100 - 299명,32,4273
경남,도매 및 소매업(45~47),300 - 499명,1,X
경남,도매 및 소매업(45~47),500 - 999명,1,X
경남,운수 및 창고업(49~52),계,22229,60756
경남,운수 및 창고업(49~52),1 - 4명,20732,22885
경남,운수 및 창고업(49~52),5 - 9명,607,3968
경남,운수 및 창고업(49~52),10 - 19명,403,5425
경남,운수 및 창고업(49~52),20 - 49명,280,8510
경남,운수 및 창고업(49~52),50 - 99명,133,9125
경남,운수 및 창고업(49~52),100 - 299명,71,9787
경남,운수 및 창고업(49~52),300 - 499명,3,1056
경남,숙박 및 음식점업(55~56),계,61806,153097
경남,숙박 및 음식점업(55~56),1 - 4명,56745,112239
경남,숙박 및 음식점업(55~56),5 - 9명,4245,25790
경남,숙박 및 음식점업(55~56),10 - 19명,629,7754
경남,숙박 및 음식점업(55~56),20 - 49명,158,4763
경남,숙박 및 음식점업(55~56),50 - 99명,22,1434
경남,숙박 및 음식점업(55~56),100 - 299명,7,1117
경남,정보통신업(58~63),계,1164,10051
경남,정보통신업(58~63),1 - 4명,752,1696
경남,정보통신업(58~63),5 - 9명,198,1249
경남,정보통신업(58~63),10 - 19명,101,1362
경남,정보통신업(58~63),20 - 49명,78,2422
경남,정보통신업(58~63),50 - 99명,23,1522
경남,정보통신업(58~63),100 - 299명,11,1467
경남,정보통신업(58~63),300 - 499명,1,X
경남,금융 및 보험업(64~66),계,2827,34811
경남,금융 및 보험업(64~66),1 - 4명,805,1801
경남,금융 및 보험업(64~66),5 - 9명,850,5721
경남,금융 및 보험업(64~66),10 - 19명,676,8916
경남,금융 및 보험업(64~66),20 - 49명,433,13121
경남,금융 및 보험업(64~66),50 - 99명,53,3381
경남,금융 및 보험업(64~66),100 - 299명,9,1352
경남,금융 및 보험업(64~66),500 - 999명,1,X
경남,부동산업(68),계,9275,27267
경남,부동산업(68),1 - 4명,8139,12608
경남,부동산업(68),5 - 9명,778,5012
경남,부동산업(68),10 - 19명,266,3441
경남,부동산업(68),20 - 49명,78,2081
경남,부동산업(68),50 - 99명,6,397
경남,부동산업(68),100 - 299명,5,726
경남,부동산업(68),300 - 499명,1,X
경남,부동산업(68),500 - 999명,1,X
경남,부동산업(68),1000명 이상,1,X
경남,"전문, 과학 및 기술 서비스업(70~73)",계,5183,33589
경남,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,3612,7381
경남,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,918,5895
경남,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,383,5091
경남,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,196,5953
경남,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,52,3599
경남,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,15,2388
경남,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,5,2062
경남,"전문, 과학 및 기술 서비스업(70~73)",500 - 999명,2,X
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,4089,41238
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,2959,5327
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,483,3123
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,279,3754
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,242,7214
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,68,4766
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,40,6972
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,12,4399
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,4,2734
경남,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,2,X
경남,"공공행정, 국방 및 사회보장 행정(84)",계,1058,48323
경남,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,124,278
경남,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,153,1124
경남,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,287,4174
경남,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,321,9244
경남,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,95,6689
경남,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,47,7563
경남,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,16,6606
경남,"공공행정, 국방 및 사회보장 행정(84)",500 - 999명,11,7870
경남,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,4,4775
경남,교육 서비스업(85),계,13372,96088
경남,교육 서비스업(85),1 - 4명,10396,18015
경남,교육 서비스업(85),5 - 9명,1292,8155
경남,교육 서비스업(85),10 - 19명,559,7824
경남,교육 서비스업(85),20 - 49명,661,19891
경남,교육 서비스업(85),50 - 99명,409,27894
경남,교육 서비스업(85),100 - 299명,44,5883
경남,교육 서비스업(85),300 - 499명,5,1683
경남,교육 서비스업(85),500 - 999명,2,X
경남,교육 서비스업(85),1000명 이상,4,5582
경남,보건업 및 사회복지 서비스업(86~87),계,9498,121835
경남,보건업 및 사회복지 서비스업(86~87),1 - 4명,3953,11288
경남,보건업 및 사회복지 서비스업(86~87),5 - 9명,3222,20397
경남,보건업 및 사회복지 서비스업(86~87),10 - 19명,1227,15926
경남,보건업 및 사회복지 서비스업(86~87),20 - 49명,678,20823
경남,보건업 및 사회복지 서비스업(86~87),50 - 99명,272,18661
경남,보건업 및 사회복지 서비스업(86~87),100 - 299명,126,19656
경남,보건업 및 사회복지 서비스업(86~87),300 - 499명,12,4734
경남,보건업 및 사회복지 서비스업(86~87),500 - 999명,4,2922
경남,보건업 및 사회복지 서비스업(86~87),1000명 이상,4,7428
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,7492,24650
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",1 - 4명,6697,11386
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,539,3355
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,127,1691
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,87,2659
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",50 - 99명,19,1317
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",100 - 299명,20,3153
경남,"예술, 스포츠 및 여가관련 서비스업(90~91)",300 - 499명,3,1089
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,29066,55660
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1 - 4명,27440,38469
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5 - 9명,1106,6982
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",10 - 19명,369,4832
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",20 - 49명,124,3494
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",50 - 99명,25,1640
경남,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",100 - 299명,2,X
제주,전체 산업,계,62871,276942
제주,전체 산업,1 - 4명,51464,92986
제주,전체 산업,5 - 9명,7045,44973
제주,전체 산업,10 - 19명,2593,34023
제주,전체 산업,20 - 49명,1269,38132
제주,전체 산업,50 - 99명,326,21921
제주,전체 산업,100 - 299명,139,21936
제주,전체 산업,300 - 499명,22,8247
제주,전체 산업,500 - 999명,6,4347
제주,전체 산업,1000명 이상,7,10377
제주,"농업, 임업 및 어업(01~03)",계,368,2648
제주,"농업, 임업 및 어업(01~03)",1 - 4명,166,378
제주,"농업, 임업 및 어업(01~03)",5 - 9명,142,929
제주,"농업, 임업 및 어업(01~03)",10 - 19명,32,403
제주,"농업, 임업 및 어업(01~03)",20 - 49명,26,781
제주,"농업, 임업 및 어업(01~03)",50 - 99명,2,X
제주,광업(05~08),계,11,165
제주,광업(05~08),1 - 4명,3,6
제주,광업(05~08),5 - 9명,2,X
제주,광업(05~08),10 - 19명,3,40
제주,광업(05~08),20 - 49명,3,101
제주,제조업(10~34),계,2556,12081
제주,제조업(10~34),1 - 4명,1926,3782
제주,제조업(10~34),5 - 9명,411,2744
제주,제조업(10~34),10 - 19명,128,1750
제주,제조업(10~34),20 - 49명,74,2160
제주,제조업(10~34),50 - 99명,13,880
제주,제조업(10~34),100 - 299명,3,355
제주,제조업(10~34),300 - 499명,1,X
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",계,43,1113
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",1 - 4명,25,39
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",5 - 9명,3,23
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",10 - 19명,5,72
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",20 - 49명,5,190
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",50 - 99명,2,X
제주,"전기, 가스, 증기 및 공기조절 공급업(35)",100 - 299명,3,676
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",계,104,1082
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",1 - 4명,42,122
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",5 - 9명,31,213
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",10 - 19명,22,279
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",20 - 49명,6,194
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",50 - 99명,2,X
제주,"수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",100 - 299명,1,X
제주,건설업(41~42),계,2601,21665
제주,건설업(41~42),1 - 4명,1228,2891
제주,건설업(41~42),5 - 9명,722,4824
제주,건설업(41~42),10 - 19명,454,5927
제주,건설업(41~42),20 - 49명,163,4502
제주,건설업(41~42),50 - 99명,25,1612
제주,건설업(41~42),100 - 299명,7,1049
제주,건설업(41~42),300 - 499명,2,X
제주,도매 및 소매업(45~47),계,14679,44152
제주,도매 및 소매업(45~47),1 - 4명,12648,23412
제주,도매 및 소매업(45~47),5 - 9명,1458,9092
제주,도매 및 소매업(45~47),10 - 19명,410,5287
제주,도매 및 소매업(45~47),20 - 49명,139,4024
제주,도매 및 소매업(45~47),50 - 99명,14,933
제주,도매 및 소매업(45~47),100 - 299명,10,1404
제주,운수 및 창고업(49~52),계,5824,14999
제주,운수 및 창고업(49~52),1 - 4명,5508,5863
제주,운수 및 창고업(49~52),5 - 9명,119,792
제주,운수 및 창고업(49~52),10 - 19명,72,945
제주,운수 및 창고업(49~52),20 - 49명,83,2584
제주,운수 및 창고업(49~52),50 - 99명,23,1420
제주,운수 및 창고업(49~52),100 - 299명,17,2779
제주,운수 및 창고업(49~52),300 - 499명,2,X
제주,숙박 및 음식점업(55~56),계,18498,58359
제주,숙박 및 음식점업(55~56),1 - 4명,15997,33041
제주,숙박 및 음식점업(55~56),5 - 9명,1993,12346
제주,숙박 및 음식점업(55~56),10 - 19명,363,4581
제주,숙박 및 음식점업(55~56),20 - 49명,106,3225
제주,숙박 및 음식점업(55~56),50 - 99명,26,1753
제주,숙박 및 음식점업(55~56),100 - 299명,9,1464
제주,숙박 및 음식점업(55~56),300 - 499명,3,1045
제주,숙박 및 음식점업(55~56),500 - 999명,1,X
제주,정보통신업(58~63),계,339,4609
제주,정보통신업(58~63),1 - 4명,209,442
제주,정보통신업(58~63),5 - 9명,58,378
제주,정보통신업(58~63),10 - 19명,33,439
제주,정보통신업(58~63),20 - 49명,24,806
제주,정보통신업(58~63),50 - 99명,8,547
제주,정보통신업(58~63),100 - 299명,5,872
제주,정보통신업(58~63),300 - 499명,1,X
제주,정보통신업(58~63),500 - 999명,1,X
제주,금융 및 보험업(64~66),계,653,8197
제주,금융 및 보험업(64~66),1 - 4명,181,423
제주,금융 및 보험업(64~66),5 - 9명,222,1509
제주,금융 및 보험업(64~66),10 - 19명,135,1795
제주,금융 및 보험업(64~66),20 - 49명,99,3091
제주,금융 및 보험업(64~66),50 - 99명,12,741
제주,금융 및 보험업(64~66),100 - 299명,4,638
제주,부동산업(68),계,2099,5687
제주,부동산업(68),1 - 4명,1932,2616
제주,부동산업(68),5 - 9명,101,640
제주,부동산업(68),10 - 19명,53,680
제주,부동산업(68),20 - 49명,8,259
제주,부동산업(68),50 - 99명,4,315
제주,부동산업(68),1000명 이상,1,X
제주,"전문, 과학 및 기술 서비스업(70~73)",계,1218,7235
제주,"전문, 과학 및 기술 서비스업(70~73)",1 - 4명,823,1733
제주,"전문, 과학 및 기술 서비스업(70~73)",5 - 9명,261,1663
제주,"전문, 과학 및 기술 서비스업(70~73)",10 - 19명,74,969
제주,"전문, 과학 및 기술 서비스업(70~73)",20 - 49명,45,1432
제주,"전문, 과학 및 기술 서비스업(70~73)",50 - 99명,11,627
제주,"전문, 과학 및 기술 서비스업(70~73)",100 - 299명,3,467
제주,"전문, 과학 및 기술 서비스업(70~73)",300 - 499명,1,X
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",계,1642,12243
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1 - 4명,1307,2356
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",5 - 9명,176,1125
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",10 - 19명,73,943
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",20 - 49명,52,1551
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",50 - 99명,20,1404
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",100 - 299명,10,1680
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",300 - 499명,2,X
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",500 - 999명,1,X
제주,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",1000명 이상,1,X
제주,"공공행정, 국방 및 사회보장 행정(84)",계,213,14120
제주,"공공행정, 국방 및 사회보장 행정(84)",1 - 4명,20,54
제주,"공공행정, 국방 및 사회보장 행정(84)",5 - 9명,21,138
제주,"공공행정, 국방 및 사회보장 행정(84)",10 - 19명,48,726
제주,"공공행정, 국방 및 사회보장 행정(84)",20 - 49명,71,2109
제주,"공공행정, 국방 및 사회보장 행정(84)",50 - 99명,26,1915
제주,"공공행정, 국방 및 사회보장 행정(84)",100 - 299명,21,3536
제주,"공공행정, 국방 및 사회보장 행정(84)",300 - 499명,3,1146
제주,"공공행정, 국방 및 사회보장 행정(84)",1000명 이상,3,4496
제주,교육 서비스업(85),계,2679,20773
제주,교육 서비스업(85),1 - 4명,2065,3744
제주,교육 서비스업(85),5 - 9명,281,1781
제주,교육 서비스업(85),10 - 19명,120,1645
제주,교육 서비스업(85),20 - 49명,124,3761
제주,교육 서비스업(85),50 - 99명,70,4876
제주,교육 서비스업(85),100 - 299명,16,2436
제주,교육 서비스업(85),300 - 499명,1,X
제주,교육 서비스업(85),500 - 999명,1,X
제주,교육 서비스업(85),1000명 이상,1,X
제주,보건업 및 사회복지 서비스업(86~87),계,1956,23810
제주,보건업 및 사회복지 서비스업(86~87),1 - 4명,721,2034
제주,보건업 및 사회복지 서비스업(86~87),5 - 9명,641,4198
제주,보건업 및 사회복지 서비스업(86~87),10 - 19명,390,5168
제주,보건업 및 사회복지 서비스업(86~87),20 - 49명,152,4749
제주,보건업 및 사회복지 서비스업(86~87),50 - 99명,36,2263
제주,보건업 및 사회복지 서비스업(86~87),100 - 299명,9,1277
제주,보건업 및 사회복지 서비스업(86~87),300 - 499명,5,1821
제주,보건업 및 사회복지 서비스업(86~87),500 - 999명,1,X
제주,보건업 및 사회복지 서비스업(86~87),1000명 이상,1,X
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",계,1801,11578
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",1 - 4명,1463,2574
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",5 - 9명,181,1151
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",10 - 19명,67,909
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",20 - 49명,45,1353
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",50 - 99명,24,1726
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",100 - 299명,19,2852
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",300 - 499명,1,X
제주,"예술, 스포츠 및 여가관련 서비스업(90~91)",500 - 999명,1,X
제주,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",계,5587,12426
제주,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",1 - 4명,5200,7476
제주,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",5 - 9명,222,1409
제주,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",10 - 19명,111,1465
제주,"협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",20 - 49명,44,1260
